CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
14427,2,228,50,363.3,181.7,16,0.81,17,0,0.0
15609,2,145,182,270.0,135.0,16,0.06,18,2,0.11
12763,2,316,138,494.1,247.1,16,13.53,18,0,0.0
17693,3,229,136,187.0,62.3,16,0.06,18,2,0.11
12787,3,258,9,418.7,139.6,16,11.37,17,0,0.0
13329,4,427,31,740.4,185.1,16,18.56,19,2,0.11
17816,4,30,36,36.6,9.2,16,20.44,17,0,0.0
16660,5,451,16,810.4,162.1,16,18.88,17,1,0.06
13524,5,322,40,650.2,130.0,16,7.38,25,0,0.0
16107,7,1176,17,3204.2,457.7,16,5.4,31,0,0.0
15864,8,1044,22,1769.8,221.2,16,12.7,24,4,0.17
17456,1,222,365,249.9,249.9,17,0.0,17,0,0.0
13177,1,91,64,282.5,282.5,17,0.0,17,0,0.0
12953,1,84,9,329.9,329.9,17,0.0,17,0,0.0
18120,1,31,214,111.2,111.2,17,0.0,17,0,0.0
13328,1,680,316,1308.5,1308.5,17,0.0,17,0,0.0
14881,1,316,19,255.4,255.4,17,0.0,17,0,0.0
16433,1,106,28,184.3,184.3,17,0.0,17,0,0.0
15552,1,60,217,90.1,90.1,17,0.0,17,0,0.0
17343,1,56,355,193.6,193.6,17,0.0,17,0,0.0
16281,1,934,72,2062.1,2062.1,17,0.0,17,0,0.0
17855,1,197,372,209.0,209.0,17,0.0,17,0,0.0
14476,1,110,257,193.0,193.0,17,0.0,17,0,0.0
16339,1,21,284,94.1,94.1,17,0.0,18,0,0.0
15820,1,128,319,207.0,207.0,17,0.0,17,0,0.0
13503,1,248,71,216.8,216.8,17,0.0,17,0,0.0
13897,1,200,50,311.2,311.2,17,0.0,17,0,0.0
16517,1,96,277,162.7,162.7,17,0.0,17,0,0.0
18185,1,183,249,304.2,304.2,17,0.0,17,0,0.0
16528,1,171,3,244.4,244.4,17,0.0,17,0,0.0
15341,1,812,80,2020.5,2020.5,17,0.0,17,0,0.0
13781,1,30,250,127.8,127.8,17,0.0,17,0,0.0
12531,1,45,14,125.2,125.2,17,0.0,17,0,0.0
13803,1,121,255,277.1,277.1,17,0.0,17,0,0.0
12623,1,189,276,269.1,269.1,17,0.0,17,0,0.0
14974,1,37,37,89.9,89.9,17,0.0,17,0,0.0
13411,1,72,107,213.6,213.6,17,0.0,18,0,0.0
17498,1,394,75,272.2,272.2,17,0.0,17,0,0.0
15604,1,159,52,216.4,216.4,17,0.0,17,0,0.0
15346,1,144,332,252.4,252.4,17,0.0,17,0,0.0
14491,2,139,175,340.9,170.4,17,12.31,17,0,0.0
13338,2,246,154,381.8,190.9,17,0.15,21,4,0.19
17926,2,306,133,397.3,198.7,17,3.5,21,0,0.0
18108,2,82,248,264.6,132.3,17,0.28,19,2,0.11
15897,2,223,194,208.6,104.3,17,0.0,22,0,0.0
13531,2,174,205,483.8,241.9,17,7.67,22,0,0.0
16766,2,536,273,1145.6,572.8,17,0.0,34,0,0.0
13466,2,258,100,297.9,148.9,17,4.88,18,1,0.06
16552,2,219,242,379.7,189.8,17,8.13,17,0,0.0
14517,2,91,33,330.4,165.2,17,6.35,18,0,0.0
16781,2,111,365,294.7,147.3,17,0.39,19,2,0.11
17438,2,100,247,378.3,189.2,17,0.33,19,2,0.11
12852,2,145,290,299.8,149.9,17,0.21,20,3,0.15
15186,2,215,14,411.4,205.7,17,8.56,19,0,0.0
15424,2,554,254,383.3,191.7,17,0.0,17,0,0.0
16292,2,188,117,280.9,140.4,17,0.22,19,2,0.11
14431,2,124,298,423.3,211.7,17,0.2,21,4,0.19
13837,2,182,211,266.6,133.3,17,6.18,18,0,0.0
14828,3,2172,196,2139.8,713.3,17,8.69,17,0,0.0
14264,3,66,154,319.5,106.5,17,12.0,19,2,0.11
16851,3,271,4,342.5,114.2,17,2.47,20,0,0.0
13763,3,725,63,1689.5,563.2,17,6.69,17,2,0.12
13502,3,264,16,292.0,97.3,17,18.0,18,0,0.0
17076,3,295,36,841.1,280.4,17,13.62,25,0,0.0
15287,3,432,22,485.2,161.7,17,2.35,21,1,0.05
13085,3,108,157,272.4,90.8,17,4.89,29,7,0.24
12527,3,233,81,330.7,110.2,17,15.19,17,0,0.0
17658,3,522,10,485.9,162.0,17,9.05,23,4,0.17
18193,3,120,150,213.0,71.0,17,12.59,18,2,0.11
18218,4,498,206,606.2,151.6,17,3.36,23,3,0.13
18059,4,253,9,296.7,74.2,17,3.05,20,2,0.1
16182,4,3791,72,6617.7,1654.4,17,8.19,28,0,0.0
12912,5,670,2,1662.3,332.5,17,1.52,24,0,0.0
14403,5,513,130,1426.3,285.3,17,4.56,26,6,0.23
15110,7,241,23,973.2,139.0,17,7.68,39,4,0.1
17526,8,257,1,706.7,88.3,17,16.41,23,4,0.17
17193,9,1238,35,1674.5,186.1,17,4.06,35,3,0.09
12718,1,201,71,202.3,202.3,18,0.0,18,0,0.0
16260,1,311,50,1035.5,1035.5,18,0.0,18,0,0.0
16482,1,346,15,220.6,220.6,18,0.0,18,0,0.0
15699,1,113,17,309.6,309.6,18,0.0,18,0,0.0
14886,1,160,252,364.8,364.8,18,0.0,18,0,0.0
16202,1,191,360,365.3,365.3,18,0.0,18,0,0.0
14528,1,278,37,364.2,364.2,18,0.0,18,0,0.0
14536,1,39,259,170.9,170.9,18,0.0,18,0,0.0
16366,1,256,18,327.3,327.3,18,0.0,18,0,0.0
13494,1,162,311,316.3,316.3,18,0.0,18,0,0.0
17732,1,93,372,304.0,304.0,18,0.0,18,0,0.0
14972,1,28,128,114.8,114.8,18,0.0,18,0,0.0
17253,1,43,18,178.3,178.3,18,0.0,18,0,0.0
13874,1,180,358,540.5,540.5,18,0.0,18,0,0.0
15520,1,314,1,343.5,343.5,18,0.0,18,0,0.0
13052,1,222,212,348.2,348.2,18,0.0,18,0,0.0
16796,1,186,89,305.6,305.6,18,0.0,18,0,0.0
14348,1,183,260,409.6,409.6,18,0.0,18,0,0.0
15254,1,275,127,300.4,300.4,18,0.0,18,0,0.0
16423,1,230,24,346.1,346.1,18,0.0,18,0,0.0
18105,1,46,37,113.5,113.5,18,0.0,18,0,0.0
15776,1,138,133,241.6,241.6,18,0.0,18,0,0.0
12834,1,110,282,312.4,312.4,18,0.0,18,0,0.0
13045,1,221,99,305.3,305.3,18,0.0,18,0,0.0
17120,1,120,233,307.5,307.5,18,0.0,18,0,0.0
17691,2,134,358,290.4,145.2,18,0.56,19,0,0.0
16909,2,434,64,364.1,182.1,18,0.44,19,1,0.05
12492,2,190,63,227.2,113.6,18,2.47,18,0,0.0
12566,2,261,72,292.7,146.3,18,0.72,19,1,0.05
16149,2,308,4,280.5,140.3,18,8.06,18,0,0.0
14747,2,82,247,294.3,147.2,18,0.06,19,1,0.05
17237,2,105,11,314.7,157.3,18,0.61,19,0,0.0
18040,2,148,19,357.2,178.6,18,12.56,19,0,0.0
13343,2,125,172,253.9,127.0,18,0.2,21,3,0.14
14479,2,117,253,316.3,158.2,18,6.53,18,0,0.0
16109,2,612,218,611.9,305.9,18,5.24,18,0,0.0
17946,2,75,233,149.6,74.8,18,1.37,20,0,0.0
14555,2,122,57,312.5,156.3,18,13.56,19,0,0.0
17501,2,160,220,288.6,144.3,18,0.0,18,0,0.0
12612,2,249,57,607.6,303.8,18,0.84,20,2,0.1
15863,2,19,25,68.8,34.4,18,9.82,18,0,0.0
12544,2,130,29,299.7,149.8,18,0.33,19,1,0.05
17830,3,92,1,398.7,132.9,18,13.05,23,0,0.0
16239,3,218,56,372.9,124.3,18,6.6,21,2,0.1
16034,3,242,196,437.7,145.9,18,6.48,22,0,0.0
17483,3,191,65,414.0,138.0,18,5.8,21,0,0.0
15713,3,149,143,346.8,115.6,18,11.68,20,1,0.05
16079,3,864,16,1352.0,450.7,18,1.15,21,0,0.0
12493,3,203,165,362.8,120.9,18,1.5,21,1,0.05
14285,4,541,21,1910.0,477.5,18,5.92,27,0,0.0
12507,4,874,134,1006.1,251.5,18,8.63,20,1,0.05
13220,4,196,78,819.3,204.8,18,7.85,21,0,0.0
17951,4,610,39,990.8,247.7,18,16.65,21,1,0.05
16473,4,195,164,314.9,78.7,18,9.5,19,1,0.05
13247,4,328,17,501.1,125.3,18,2.63,25,0,0.0
15777,5,375,241,1021.6,204.3,18,5.62,22,1,0.05
16711,5,833,3,1651.0,330.2,18,16.76,22,0,0.0
16955,5,246,184,493.7,98.7,18,7.48,26,1,0.04
16681,6,1407,72,1770.3,295.1,18,4.14,44,0,0.0
14342,6,338,21,608.7,101.5,18,8.45,23,2,0.09
17460,8,176,78,452.6,56.6,18,8.06,37,8,0.22
18061,10,955,21,2119.4,211.9,18,7.56,46,0,0.0
14397,23,1852,0,2556.7,111.2,18,2.16,95,8,0.08
17857,24,14652,3,25185.8,1049.4,18,7.18,50,2,0.04
16715,1,642,78,301.7,301.7,19,0.0,19,0,0.0
18056,1,211,288,363.6,363.6,19,0.0,19,0,0.0
12956,1,34,306,108.1,108.1,19,0.0,19,0,0.0
16850,1,249,333,332.4,332.4,19,0.0,19,0,0.0
14757,1,160,75,420.5,420.5,19,0.0,19,0,0.0
13626,1,209,252,257.2,257.2,19,0.0,19,0,0.0
16563,1,486,53,1077.7,1077.7,19,0.0,19,0,0.0
13621,1,343,116,213.8,213.8,19,0.0,19,0,0.0
18203,1,43,157,160.4,160.4,19,0.0,19,0,0.0
15193,1,144,60,499.3,499.3,19,0.0,19,0,0.0
15261,1,270,135,254.8,254.8,19,0.0,19,0,0.0
17356,1,166,311,178.2,178.2,19,0.0,19,0,0.0
13600,1,324,312,219.5,219.5,19,0.0,19,0,0.0
16207,1,140,25,394.4,394.4,19,0.0,19,0,0.0
17761,1,398,32,712.8,712.8,19,0.0,19,0,0.0
18099,1,149,127,168.3,168.3,19,0.0,19,0,0.0
16448,1,76,198,183.0,183.0,19,0.0,19,0,0.0
16483,1,44,192,139.3,139.3,19,0.0,19,0,0.0
16318,1,199,35,328.1,328.1,19,0.0,19,0,0.0
15623,1,125,141,301.0,301.0,19,0.0,19,0,0.0
15748,1,50,40,144.4,144.4,19,0.0,20,0,0.0
12552,1,85,39,317.8,317.8,19,0.0,19,0,0.0
17697,1,93,236,338.9,338.9,19,0.0,19,0,0.0
14247,1,47,278,136.8,136.8,19,0.0,20,0,0.0
13887,1,147,204,349.5,349.5,19,0.0,19,0,0.0
12715,1,190,106,263.4,263.4,19,0.0,19,0,0.0
13449,1,222,23,291.9,291.9,19,0.0,19,0,0.0
17977,1,342,29,288.1,288.1,19,0.0,21,0,0.0
16193,1,219,236,314.5,314.5,19,0.0,19,0,0.0
18222,1,335,92,443.0,443.0,19,0.0,19,0,0.0
12650,1,250,3,242.4,242.4,19,0.0,19,0,0.0
17901,1,24,29,110.4,110.4,19,0.0,19,0,0.0
17674,2,672,74,551.0,275.5,19,11.31,27,0,0.0
12915,2,93,148,363.6,181.8,19,10.62,22,0,0.0
13345,2,138,276,327.6,163.8,19,0.5,21,2,0.1
16648,2,269,38,270.9,135.4,19,0.2,21,2,0.1
15690,2,408,4,239.8,119.9,19,5.33,19,0,0.0
15664,2,141,50,358.6,179.3,19,17.11,19,2,0.11
15308,2,173,270,302.3,151.2,19,0.15,21,2,0.1
18072,2,48,155,12.2,6.1,19,0.91,34,16,0.47
18261,2,146,43,324.2,162.1,19,2.6,21,0,0.0
14538,2,155,64,388.3,194.2,19,10.61,19,0,0.0
14512,2,122,187,275.3,137.7,19,2.0,23,0,0.0
14950,2,135,8,361.3,180.7,19,0.53,20,1,0.05
17031,2,235,11,380.4,190.2,19,6.81,22,0,0.0
17453,2,219,17,486.7,243.3,19,2.56,19,0,0.0
14350,2,166,270,258.7,129.3,19,0.15,21,3,0.14
13727,2,162,28,333.5,166.8,19,0.21,20,0,0.0
16855,2,164,23,328.4,164.2,19,1.06,19,0,0.0
17155,2,242,17,251.7,125.8,19,8.42,20,0,0.0
12516,2,868,77,1186.1,593.0,19,4.43,24,0,0.0
13817,2,208,29,329.0,164.5,19,15.33,22,0,0.0
15912,2,185,178,264.6,132.3,19,3.0,19,0,0.0
13899,2,156,16,388.5,194.3,19,14.33,19,0,0.0
13579,2,176,14,467.0,233.5,19,16.09,23,0,0.0
16174,3,651,126,1009.6,336.5,19,1.09,23,0,0.0
12827,3,197,5,430.1,143.4,19,1.58,25,0,0.0
17588,3,676,100,1240.2,413.4,19,5.95,23,0,0.0
14586,3,236,227,134.2,44.7,19,1.88,27,8,0.3
13497,3,159,282,321.0,107.0,19,4.47,20,1,0.05
17190,3,160,58,249.7,83.2,19,7.79,20,1,0.05
14824,4,525,10,1127.7,281.9,19,2.82,29,0,0.0
18155,4,258,75,347.8,87.0,19,7.96,28,3,0.11
13092,6,271,70,459.8,76.6,19,11.48,26,1,0.04
18037,6,20,154,70.0,11.7,19,11.39,19,0,0.0
17937,7,1754,8,4301.2,614.5,19,8.38,43,0,0.0
12564,1,130,261,402.9,402.9,20,0.0,20,0,0.0
12452,1,181,16,348.6,348.6,20,0.0,20,0,0.0
17510,1,214,24,308.5,308.5,20,0.0,20,0,0.0
13706,1,189,302,330.8,330.8,20,0.0,20,0,0.0
13923,1,185,53,351.1,351.1,20,0.0,20,0,0.0
15210,1,228,225,331.2,331.2,20,0.0,20,0,0.0
16697,1,27,241,112.8,112.8,20,0.0,21,0,0.0
15825,1,220,172,532.9,532.9,20,0.0,20,0,0.0
12648,1,159,154,300.1,300.1,20,0.0,20,0,0.0
12790,1,164,192,294.9,294.9,20,0.0,20,0,0.0
15016,1,76,172,170.0,170.0,20,0.0,20,0,0.0
13844,1,196,11,361.6,361.6,20,0.0,20,0,0.0
14015,1,378,52,917.3,917.3,20,0.0,20,0,0.0
16236,1,184,78,432.2,432.2,20,0.0,20,0,0.0
17985,1,171,22,631.4,631.4,20,0.0,21,0,0.0
16627,1,162,79,322.8,322.8,20,0.0,20,0,0.0
14888,1,184,207,369.2,369.2,20,0.0,20,0,0.0
15010,1,184,35,308.9,308.9,20,0.0,20,0,0.0
15148,1,187,10,301.3,301.3,20,0.0,20,0,0.0
14951,1,311,79,311.7,311.7,20,0.0,20,0,0.0
15017,1,63,33,125.6,125.6,20,0.0,20,0,0.0
14633,1,96,266,344.9,344.9,20,0.0,20,0,0.0
12614,1,76,277,315.6,315.6,20,0.0,20,0,0.0
13863,2,219,245,299.6,149.8,20,0.1,22,2,0.09
14311,2,125,225,229.7,114.8,20,0.65,27,7,0.26
14619,2,145,239,379.5,189.8,20,0.29,22,2,0.09
17889,2,77,212,201.4,100.7,20,5.74,20,0,0.0
14902,2,209,21,314.1,157.1,20,0.17,24,4,0.17
12582,2,296,238,351.4,175.7,20,2.58,20,0,0.0
18095,2,419,312,580.0,290.0,20,1.0,21,0,0.0
17636,2,176,8,265.9,132.9,20,0.43,24,4,0.17
13300,2,201,164,365.3,182.7,20,0.19,22,2,0.09
15636,2,284,89,724.8,362.4,20,8.0,25,0,0.0
14448,2,104,9,375.4,187.7,20,18.63,20,0,0.0
12793,2,292,334,461.5,230.8,20,1.71,22,0,0.0
15345,2,78,35,367.7,183.8,20,0.45,23,3,0.13
12703,2,160,64,256.7,128.3,20,0.35,21,1,0.05
18053,2,301,66,297.1,148.6,20,0.2,21,1,0.05
12498,3,156,21,349.7,116.6,20,1.8,21,0,0.0
17045,3,106,113,339.4,113.1,20,6.38,22,0,0.0
15675,3,527,81,323.7,107.9,20,9.9,21,0,0.0
17540,3,193,8,570.4,190.1,20,12.24,26,1,0.04
16297,3,181,249,278.6,92.9,20,0.86,22,2,0.09
12559,3,279,310,500.2,166.7,20,0.4,21,1,0.05
12930,4,250,78,409.9,102.5,20,3.54,27,2,0.07
16356,4,92,197,210.3,52.6,20,2.52,32,1,0.03
15969,4,120,2,582.9,145.7,20,9.05,21,1,0.05
15781,4,178,25,333.6,83.4,20,13.95,21,1,0.05
16160,4,1153,64,1009.5,252.4,20,0.95,22,2,0.09
12691,5,388,28,927.8,185.6,20,12.58,27,0,0.0
13238,5,296,11,680.8,136.2,20,11.16,32,1,0.03
16499,5,122,360,319.1,63.8,20,0.14,22,3,0.14
13750,5,516,53,1647.3,329.5,20,12.17,24,0,0.0
12601,6,239,189,479.6,79.9,20,6.09,24,1,0.04
14744,9,624,16,1073.5,119.3,20,13.31,27,2,0.07
15185,1,666,70,310.6,310.6,21,0.0,21,0,0.0
12448,1,240,44,365.4,365.4,21,0.0,21,0,0.0
15652,1,208,91,337.7,337.7,21,0.0,21,0,0.0
14622,1,146,184,320.6,320.6,21,0.0,21,0,0.0
12639,1,198,238,366.1,366.1,21,0.0,21,0,0.0
15115,1,157,18,340.1,340.1,21,0.0,21,0,0.0
17226,1,406,308,393.5,393.5,21,0.0,21,0,0.0
16947,1,312,235,406.5,406.5,21,0.0,21,0,0.0
12538,1,191,29,364.0,364.0,21,0.0,21,0,0.0
16071,1,180,44,326.2,326.2,21,0.0,21,0,0.0
15923,1,122,372,127.1,127.1,21,0.0,21,0,0.0
18027,1,78,98,115.3,115.3,21,0.0,21,0,0.0
13893,1,190,297,821.1,821.1,21,0.0,21,0,0.0
13716,1,138,269,138.3,138.3,21,0.0,21,0,0.0
14098,1,104,36,147.3,147.3,21,0.0,21,0,0.0
13927,1,214,74,349.0,349.0,21,0.0,21,0,0.0
16967,1,333,189,319.0,319.0,21,0.0,21,0,0.0
13239,1,327,261,329.6,329.6,21,0.0,21,0,0.0
18006,1,220,23,444.7,444.7,21,0.0,22,0,0.0
13304,1,238,351,300.4,300.4,21,0.0,21,0,0.0
16252,1,-158,366,-295.1,-295.1,21,0.0,21,21,1.0
14041,1,94,266,141.4,141.4,21,0.0,21,0,0.0
16135,1,209,262,517.5,517.5,21,0.0,21,0,0.0
15343,1,84,87,364.5,364.5,21,0.0,21,0,0.0
13395,1,336,185,307.7,307.7,21,0.0,21,0,0.0
12365,1,173,291,320.7,320.7,21,0.0,21,0,0.0
16425,1,199,302,302.7,302.7,21,0.0,21,0,0.0
15930,1,139,67,426.6,426.6,21,0.0,21,0,0.0
13332,1,179,14,350.9,350.9,21,0.0,21,0,0.0
17767,1,128,15,271.2,271.2,21,0.0,21,0,0.0
14762,1,341,263,300.5,300.5,21,0.0,21,0,0.0
14104,2,72,154,216.2,108.1,21,0.55,21,0,0.0
17934,2,478,51,704.3,352.1,21,0.35,21,0,0.0
14912,2,971,16,867.8,433.9,21,8.81,27,0,0.0
17495,2,229,7,497.6,248.8,21,1.19,27,0,0.0
16808,2,196,99,288.4,144.2,21,7.95,23,0,0.0
13589,2,114,14,379.7,189.8,21,8.2,21,0,0.0
18250,2,198,301,342.9,171.4,21,0.43,22,1,0.05
15279,2,185,354,277.4,138.7,21,0.5,21,2,0.1
17852,2,53,11,114.3,57.1,21,0.0,24,0,0.0
14206,2,274,239,308.3,154.2,21,6.05,21,1,0.05
15120,2,292,129,343.8,171.9,21,0.19,22,1,0.05
17134,2,98,106,413.2,206.6,21,7.14,23,0,0.0
13091,2,450,21,319.8,159.9,21,0.3,24,3,0.13
14220,2,272,247,632.4,316.2,21,5.5,21,0,0.0
16999,2,294,23,484.8,242.4,21,2.27,23,0,0.0
13473,3,260,60,417.5,139.2,21,12.9,22,1,0.05
13005,3,167,173,469.0,156.3,21,2.54,29,3,0.1
13249,3,546,92,711.4,237.1,21,7.64,23,0,0.0
18024,3,148,152,236.8,78.9,21,0.0,22,1,0.05
14712,3,315,29,917.1,305.7,21,3.42,25,0,0.0
12967,4,243,3,1194.8,298.7,21,11.44,33,14,0.42
13873,4,138,119,381.7,95.4,21,8.22,24,1,0.04
12348,4,2332,75,1437.2,359.3,21,10.85,27,0,0.0
12924,5,479,88,922.0,184.4,21,8.17,30,1,0.03
15344,5,106,0,476.6,95.3,21,2.29,32,6,0.19
12939,8,4876,64,11581.8,1447.7,21,5.83,47,0,0.0
13193,1,46,61,112.1,112.1,22,0.0,25,0,0.0
14703,1,183,14,318.2,318.2,22,0.0,22,0,0.0
15153,1,198,31,329.3,329.3,22,0.0,22,0,0.0
13075,1,485,129,919.6,919.6,22,0.0,22,0,0.0
15130,1,197,169,330.1,330.1,22,0.0,22,0,0.0
14453,1,49,190,119.9,119.9,22,0.0,22,0,0.0
13210,1,316,93,353.5,353.5,22,0.0,22,0,0.0
12733,1,137,234,383.9,383.9,22,0.0,22,0,0.0
16147,1,246,133,375.0,375.0,22,0.0,22,0,0.0
16826,1,158,51,341.7,341.7,22,0.0,22,0,0.0
17046,1,510,157,642.0,642.0,22,0.0,22,0,0.0
17508,1,289,280,387.3,387.3,22,0.0,22,0,0.0
16758,1,203,65,369.3,369.3,22,0.0,22,0,0.0
15243,1,185,74,316.7,316.7,22,0.0,22,0,0.0
16982,1,182,60,384.1,384.1,22,0.0,22,0,0.0
13774,1,192,81,345.0,345.0,22,0.0,22,0,0.0
14068,1,73,320,265.8,265.8,22,0.0,24,0,0.0
12976,1,561,211,738.6,738.6,22,0.0,22,0,0.0
17836,1,87,47,109.8,109.8,22,0.0,23,0,0.0
14142,1,313,373,311.8,311.8,22,0.0,22,0,0.0
17038,1,28,30,112.4,112.4,22,0.0,22,0,0.0
15047,1,222,269,343.6,343.6,22,0.0,22,0,0.0
14413,1,67,362,121.1,121.1,22,0.0,22,0,0.0
16305,1,256,138,361.2,361.2,22,0.0,22,0,0.0
13372,1,158,89,328.6,328.6,22,0.0,22,0,0.0
17654,1,41,277,117.6,117.6,22,0.0,22,0,0.0
13504,1,178,64,295.9,295.9,22,0.0,22,0,0.0
16250,2,208,261,389.4,194.7,22,4.87,24,0,0.0
14697,2,181,218,188.6,94.3,22,0.0,22,0,0.0
17711,2,246,10,385.1,192.6,22,12.68,23,0,0.0
16441,2,173,67,381.2,190.6,22,9.74,24,0,0.0
15695,2,212,266,410.0,205.0,22,0.0,22,0,0.0
14850,2,285,311,278.2,139.1,22,2.67,22,1,0.05
15597,2,276,29,315.7,157.8,22,0.23,23,1,0.04
15847,2,449,38,389.3,194.7,22,11.86,22,0,0.0
13359,2,158,59,381.3,190.7,22,0.18,23,1,0.04
14628,2,272,91,672.0,336.0,22,6.57,24,0,0.0
15852,2,48,186,160.7,80.3,22,0.48,22,0,0.0
17928,2,68,45,184.5,92.3,22,9.52,22,0,0.0
12895,3,204,42,347.3,115.8,22,1.91,24,2,0.08
17351,3,113,36,587.1,195.7,22,9.08,27,0,0.0
16378,3,267,247,363.0,121.0,22,2.82,23,0,0.0
14021,3,192,155,631.9,210.6,22,4.76,22,0,0.0
14332,3,463,22,840.2,280.1,22,5.17,25,0,0.0
15213,3,270,318,325.0,108.3,22,0.46,25,1,0.04
16298,3,198,22,598.2,199.4,22,6.27,27,0,0.0
14006,3,641,115,962.2,320.7,22,6.76,30,0,0.0
17560,4,635,94,855.0,213.8,22,8.56,26,0,0.0
16621,4,302,51,813.5,203.4,22,8.0,29,0,0.0
14273,4,264,51,560.0,140.0,22,6.75,29,0,0.0
16233,5,165,71,422.1,84.4,22,12.21,25,3,0.12
15882,5,254,198,493.1,98.6,22,7.68,23,1,0.04
15380,6,374,8,1682.4,280.4,22,9.86,37,1,0.03
14047,7,377,8,1290.0,184.3,22,10.97,34,2,0.06
15270,9,1459,15,2298.2,255.4,22,6.21,48,7,0.15
15611,13,496,9,1547.4,119.0,22,7.62,43,2,0.05
18073,13,3088,114,3786.7,291.3,22,1.11,71,3,0.04
16672,22,2830,2,8119.7,369.1,22,2.2,116,2,0.02
13485,1,277,233,454.2,454.2,23,0.0,23,0,0.0
13602,1,267,64,428.9,428.9,23,0.0,23,0,0.0
16072,1,140,288,584.3,584.3,23,0.0,23,0,0.0
13142,1,258,19,307.1,307.1,23,0.0,23,0,0.0
12945,1,165,288,462.9,462.9,23,0.0,23,0,0.0
16063,1,262,260,335.3,335.3,23,0.0,23,0,0.0
12725,1,162,371,371.8,371.8,23,0.0,23,0,0.0
15454,1,86,362,179.1,179.1,23,0.0,25,0,0.0
14165,1,53,275,120.4,120.4,23,0.0,24,0,0.0
15175,1,454,71,224.1,224.1,23,0.0,23,0,0.0
15264,1,265,64,393.7,393.7,23,0.0,23,0,0.0
16830,1,264,38,325.9,325.9,23,0.0,23,0,0.0
16404,1,157,70,443.0,443.0,23,0.0,23,0,0.0
18159,1,139,301,530.1,530.1,23,0.0,23,0,0.0
15090,1,208,308,381.3,381.3,23,0.0,23,0,0.0
14894,1,265,85,655.7,655.7,23,0.0,23,0,0.0
12580,1,236,246,379.7,379.7,23,0.0,23,0,0.0
15099,1,343,84,410.5,410.5,23,0.0,23,0,0.0
16773,1,171,57,171.6,171.6,23,0.0,26,0,0.0
17919,1,756,88,1304.0,1304.0,23,0.0,23,0,0.0
17263,1,36,208,63.4,63.4,23,0.0,23,0,0.0
13801,1,168,66,324.8,324.8,23,0.0,23,0,0.0
16625,1,164,274,333.1,333.1,23,0.0,23,0,0.0
17859,1,102,304,141.9,141.9,23,0.0,23,0,0.0
15149,1,128,133,520.8,520.8,23,0.0,23,0,0.0
17154,1,490,75,329.3,329.3,23,0.0,23,0,0.0
15225,1,226,234,409.4,409.4,23,0.0,23,0,0.0
12506,1,23,232,73.5,73.5,23,0.0,23,0,0.0
13740,1,425,240,350.8,350.8,23,0.0,23,0,0.0
15230,2,351,239,429.6,214.8,23,0.05,23,0,0.0
16763,2,318,185,594.9,297.4,23,0.57,24,1,0.04
13615,2,183,312,400.0,200.0,23,0.26,24,1,0.04
14960,2,221,8,221.3,110.7,23,6.23,27,0,0.0
13933,2,205,109,608.8,304.4,23,1.77,23,0,0.0
15092,2,135,215,457.8,228.9,23,2.72,26,0,0.0
13352,2,314,7,339.3,169.7,23,2.08,26,3,0.12
16211,2,153,81,542.8,271.4,23,0.3,24,1,0.04
12363,2,408,109,552.0,276.0,23,6.0,23,0,0.0
14150,2,496,35,658.6,329.3,23,12.96,26,0,0.0
13853,2,304,8,1056.9,528.5,23,2.09,24,1,0.04
17376,2,86,70,203.2,101.6,23,10.43,24,0,0.0
13649,2,139,256,346.6,173.3,23,4.95,23,0,0.0
16824,2,236,15,460.6,230.3,23,5.92,26,0,0.0
17181,2,241,57,239.9,120.0,23,14.36,23,0,0.0
18071,2,260,257,453.0,226.5,23,4.5,25,0,0.0
13919,3,435,53,314.2,104.7,23,2.27,31,5,0.16
18228,3,236,50,769.2,256.4,23,0.9,32,2,0.06
17980,3,682,165,811.5,270.5,23,6.62,30,0,0.0
18062,3,396,173,720.5,240.2,23,6.27,27,0,0.0
16278,3,109,23,537.8,179.3,23,3.17,25,2,0.08
16943,3,145,211,816.7,272.2,23,3.31,33,0,0.0
13414,3,1574,133,1390.5,463.5,23,7.04,24,0,0.0
13035,3,627,57,886.6,295.5,23,6.97,30,3,0.1
15768,3,244,115,621.8,207.3,23,4.23,27,0,0.0
12695,4,220,7,582.1,145.5,23,7.73,27,0,0.0
18173,4,1220,86,2106.8,526.7,23,6.2,31,0,0.0
16475,4,319,88,544.3,136.1,23,6.81,28,0,0.0
13928,4,129,10,464.6,116.2,23,4.65,27,0,0.0
15648,4,211,204,584.7,146.2,23,2.48,26,2,0.08
17873,6,986,80,1624.8,270.8,23,6.79,44,2,0.05
17386,6,1902,7,2686.4,447.7,23,5.78,28,0,0.0
17396,7,2004,39,7312.8,1044.7,23,13.28,26,0,0.0
13225,8,3352,3,6083.0,760.4,23,10.76,34,2,0.06
16803,1,245,65,332.3,332.3,24,0.0,24,0,0.0
14578,1,240,3,168.6,168.6,24,0.0,24,0,0.0
17542,1,134,269,170.8,170.8,24,0.0,25,0,0.0
14100,1,63,137,192.0,192.0,24,0.0,25,0,0.0
16650,1,372,71,518.4,518.4,24,0.0,24,0,0.0
14317,1,255,64,508.6,508.6,24,0.0,24,0,0.0
15592,1,354,46,388.6,388.6,24,0.0,24,0,0.0
